DATAFLOW,FREQ,REF_AREA,DATA_TYPE,MEASURE,SEX,AGE,EDU_LEV_HIGHEST,LABOUR_PROFESS_STATUS_B,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_MEASURE,NOTE_SEX,NOTE_AGE,NOTE_EDU_LEV_HIGHEST,NOTE_LABOUR_PROFESS_STATUS_B,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y11-13,99,99,2023,0,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y14-17,99,99,2022,88.6,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y14-17,99,99,2023,88,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y18-19,99,99,2022,81.6,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y18-19,99,99,2023,82,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y20-24,99,99,2022,73,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y20-24,99,99,2023,75.8,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y25-34,99,99,2022,74.1,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y25-34,99,99,2023,79.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y35-44,99,99,2022,83.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y35-44,99,99,2023,83.1,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y45-54,99,99,2022,83.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y45-54,99,99,2023,84.3,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y55-59,99,99,2022,88.9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y55-59,99,99,2023,86.2,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y60-64,99,99,2022,89.6,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y60-64,99,99,2023,88.9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y65-74,99,99,2022,86.8,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,2,Y65-74,99,99,2023,85.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y_GE11,99,99,2022,77.2,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y_GE11,99,99,2023,77.8,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y_GE75,99,99,2022,79.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y_GE75,99,99,2023,79.9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y11-13,99,99,2022,100,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y11-13,99,99,2023,73.2,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y14-17,99,99,2022,81.1,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y14-17,99,99,2023,85.3,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y18-19,99,99,2022,81.9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y18-19,99,99,2023,82.2,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y20-24,99,99,2022,69.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y20-24,99,99,2023,73.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y25-34,99,99,2022,71,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y25-34,99,99,2023,76,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y35-44,99,99,2022,79.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y35-44,99,99,2023,77.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y45-54,99,99,2022,78.6,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y45-54,99,99,2023,79.2,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y55-59,99,99,2022,82.5,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y55-59,99,99,2023,79.7,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y60-64,99,99,2022,79,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y60-64,99,99,2023,78.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y65-74,99,99,2022,78.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,HSC,9,Y65-74,99,99,2023,77.4,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y_GE11,99,99,2022,7872,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y_GE11,99,99,2023,8022,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y_GE75,99,99,2022,572,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y_GE75,99,99,2023,554,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y11-13,99,99,2022,1,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y11-13,99,99,2023,9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y14-17,99,99,2022,128,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y14-17,99,99,2023,108,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y18-19,99,99,2022,229,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y18-19,99,99,2023,182,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y20-24,99,99,2022,552,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y20-24,99,99,2023,585,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y25-34,99,99,2022,1167,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y25-34,99,99,2023,1329,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y35-44,99,99,2022,1532,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y35-44,99,99,2023,1460,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y45-54,99,99,2022,1607,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y45-54,99,99,2023,1678,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y55-59,99,99,2022,762,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y55-59,99,99,2023,724,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y60-64,99,99,2022,520,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y60-64,99,99,2023,569,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y65-74,99,99,2022,801,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,1,Y65-74,99,99,2023,824,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y_GE11,99,99,2022,5214,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y_GE11,99,99,2023,5421,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y_GE75,99,99,2022,234,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y_GE75,99,99,2023,304,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y11-13,99,99,2022,1,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y11-13,99,99,2023,0,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y14-17,99,99,2022,127,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y14-17,99,99,2023,90,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y18-19,99,99,2022,186,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y18-19,99,99,2023,173,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y20-24,99,99,2022,459,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y20-24,99,99,2023,490,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y25-34,99,99,2022,970,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y25-34,99,99,2023,1057,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y35-44,99,99,2022,1046,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y35-44,99,99,2023,1105,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y45-54,99,99,2022,1041,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y45-54,99,99,2023,1086,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y55-59,99,99,2022,442,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y55-59,99,99,2023,442,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y60-64,99,99,2022,332,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y60-64,99,99,2023,318,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y65-74,99,99,2022,375,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,2,Y65-74,99,99,2023,357,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y_GE11,99,99,2022,13086,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y_GE11,99,99,2023,13444,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y_GE75,99,99,2022,806,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y_GE75,99,99,2023,858,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y11-13,99,99,2022,3,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y11-13,99,99,2023,9,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y14-17,99,99,2022,256,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y14-17,99,99,2023,198,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y18-19,99,99,2022,415,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y18-19,99,99,2023,355,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y20-24,99,99,2022,1011,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y20-24,99,99,2023,1075,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y25-34,99,99,2022,2137,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y25-34,99,99,2023,2386,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y35-44,99,99,2022,2578,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y35-44,99,99,2023,2565,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y45-54,99,99,2022,2649,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y45-54,99,99,2023,2764,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y55-59,99,99,2022,1204,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y55-59,99,99,2023,1166,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y60-64,99,99,2022,852,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y60-64,99,99,2023,887,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y65-74,99,99,2022,1176,,,,,,,,,,,,,
IT1:83_85_DF_DCCV_AVQ_PERSONE1_223(1.0),A,IT,11_ALCF_1VOL,THV,9,Y65-74,99,99,2023,1180,,,,,,,,,,,,,
